signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-11-08,2024-11-11,1.0260431667229049,1.0255291765798762,0.000513990143028679,1.0,60,59,1,0
2024-11-11,2024-11-12,1.0437983650487628,1.0432798201529419,0.0005185448958206079,1.0,59,58,1,0
2024-11-12,2024-11-13,1.0350984347610461,1.0343768657121613,0.0007215690488851366,1.0,83,82,1,0
2024-11-13,2024-11-14,1.0389375950472277,1.0384175317400244,0.0005200633072034114,1.0,59,59,0,0
2024-11-14,2024-11-15,1.0124215437607327,1.0118207591118322,0.0006007846489009087,1.0,70,70,0,0
2024-11-15,2024-11-18,1.0125204120046447,1.0118624490909218,0.0006579629137227196,1.0,76,76,0,0
2024-11-18,2024-11-19,1.0061478208077486,1.0052086939112659,0.0009391268964827596,1.0,110,110,0,0
2024-11-19,2024-11-20,1.028897649013332,1.0278912708211567,0.001006378192174526,1.0,116,115,1,0
2024-11-20,2024-11-21,1.0548961113170574,1.0540574760471926,0.0008386352698645618,1.0,93,93,0,0
2024-11-21,2024-11-22,1.0539559241130916,1.0534383638849696,0.0005175602281222422,1.0,58,58,0,0
2024-11-22,2024-11-25,1.0175575248536433,1.0168825803424317,0.0006749445112113085,1.0,78,78,0,0
2024-11-25,2024-11-26,1.0262453745463658,1.0254689209918317,0.0007764535545335023,1.0,90,89,1,0
2024-11-26,2024-11-27,1.0191205791979967,1.0183516823674554,0.0007688968305418379,1.0,89,89,0,0
2024-11-27,2024-11-28,1.0344878483750646,1.033787771089227,0.0007000772858375735,1.0,80,79,1,0
2024-11-28,2024-11-29,1.0337931296654226,1.0330532560624677,0.0007398736029546652,1.0,85,84,1,0
2024-11-29,2024-12-02,1.0520041570824323,1.0511816233689422,0.0008225337134904569,1.0,93,92,1,0
2024-12-02,2024-12-03,1.0716175540683408,1.0713061797529595,0.0003113743153812738,1.0,35,34,1,0
2024-12-03,2024-12-04,1.0684942556359054,1.0681121830728832,0.0003820725630221809,1.0,43,42,1,0
2024-12-04,2024-12-05,1.0535246454896594,1.0528015498324366,0.0007230956572228805,1.0,81,81,0,0
2024-12-05,2024-12-06,1.068361491737264,1.067576888632354,0.0007846031049101857,1.0,86,86,0,0
2024-12-06,2024-12-09,1.0862099591202046,1.0856905695498564,0.000519389570348314,1.0,56,56,0,0
2024-12-09,2024-12-10,1.1091517205136239,1.1085674909773657,0.0005842295362576062,1.0,62,62,0,0
2024-12-10,2024-12-11,1.0873945275677412,1.0867635829712616,0.0006309445964796357,1.0,68,68,0,0
2024-12-11,2024-12-12,1.1028500932206355,1.1023997375784829,0.0004503556421525713,1.0,48,48,0,0
2024-12-12,2024-12-13,1.1086341418982364,1.1082747242069078,0.00035941769132877684,1.0,38,38,0,0
2024-12-13,2024-12-16,1.086750872686131,1.0862299439091039,0.0005209287770271987,1.0,56,56,0,0
2024-12-16,2024-12-17,1.0804903994503792,1.0798359037453877,0.000654495704991457,1.0,72,72,0,0
2024-12-17,2024-12-18,1.0661016397164844,1.0652678168247998,0.0008338228916852101,1.0,92,92,0,0
2024-12-18,2024-12-19,1.0574015409640214,1.0567905795795682,0.0006109613844530442,1.0,68,68,0,0
2024-12-19,2024-12-20,1.064051489586858,1.0635053333233246,0.0005461562635334601,1.0,60,60,0,0
2024-12-20,2024-12-23,1.068523086597986,1.0678848339367517,0.0006382526612342345,1.0,70,70,0,0
2024-12-23,2024-12-24,1.0473995979167536,1.0464769481499838,0.0009226497667699506,1.0,104,104,0,0
2024-12-24,2024-12-25,1.0589643419200143,1.0579976393428183,0.000966702577195913,1.0,108,108,0,0
2024-12-25,2024-12-26,1.0474223152955202,1.0467599495655056,0.000662365730014511,1.0,74,74,0,0
2024-12-26,2024-12-27,1.0517833678962207,1.0512647306417129,0.0005186372545075938,1.0,58,58,0,0
2024-12-27,2024-12-30,1.0552546448142854,1.054786269865383,0.00046837494890251193,1.0,52,52,0,0
2024-12-30,2024-12-31,1.0529612735260692,1.0523886352176226,0.0005726383084463146,1.0,64,64,0,0
2024-12-31,2025-01-02,1.0223209674304168,1.0215887179849614,0.0007322494454554715,1.0,84,84,0,0
2025-01-02,2025-01-03,0.9995052066567915,0.9987238830545487,0.0007813236022429805,1.0,92,92,0,0
2025-01-03,2025-01-06,0.974700117867945,0.9739100033880491,0.0007901144798960891,1.0,96,95,1,0
2025-01-06,2025-01-07,0.9725987380848978,0.9721460092507561,0.00045272883414172933,1.0,55,54,1,0
2025-01-07,2025-01-08,0.9893228164339873,0.9886730187705379,0.0006497976634492949,1.0,77,77,0,0
2025-01-08,2025-01-09,0.982681448685826,0.982226311899761,0.0004551367860650379,1.0,54,54,0,0
2025-01-09,2025-01-10,0.9894810606732674,0.9891558731315441,0.000325187541723312,1.0,40,39,1,0
2025-01-10,2025-01-13,0.9662767232426859,0.9659632596685658,0.00031346357412004,1.0,39,38,1,0
2025-01-13,2025-01-14,0.9891457270162775,0.9888668880741459,0.0002788389421315941,1.0,33,33,0,0
2025-01-14,2025-01-15,1.0240065938691814,1.0232568236883928,0.0007497701807880995,1.0,88,87,1,0
2025-01-15,2025-01-16,1.0176143678349676,1.0167590270161506,0.0008553408188162984,1.0,99,99,0,0
2025-01-16,2025-01-17,1.0107735989165154,1.0103244224395955,0.00044917647691993315,1.0,52,52,0,0
2025-01-17,2025-01-20,1.0324311001307827,1.0320442529336151,0.0003868471971677794,1.0,44,44,0,0
2025-01-20,2025-01-21,1.0363368963703583,1.035843911042432,0.0004929853279265316,1.0,56,56,0,0
2025-01-21,2025-01-22,1.0292976105905596,1.0288554316498502,0.000442178940709729,1.0,50,50,0,0
2025-01-22,2025-01-23,1.0338293402203347,1.0330232350950008,0.0008061051253333845,1.0,92,92,0,0
2025-01-23,2025-01-24,1.0214896998826417,1.0206946024375496,0.0007950974450918239,1.0,92,92,0,0
2025-01-24,2025-01-27,1.0367979382216583,1.0362681436475876,0.000529794574070594,1.0,60,60,0,0
2025-01-27,2025-02-05,1.0382031887406609,1.0374792091279808,0.0007239796126797814,1.0,82,82,0,0
2025-02-05,2025-02-06,1.037745937074061,1.0369889989464085,0.0007569381276520946,1.0,86,86,0,0
2025-02-06,2025-02-07,1.0564807470776334,1.0556732329536493,0.0008075141239840588,1.0,90,90,0,0
2025-02-07,2025-02-10,1.074566887212085,1.0740619868644927,0.0005049003475920357,1.0,56,55,1,0
2025-02-10,2025-02-11,1.0814238768970106,1.0807525464381211,0.0006713304588893073,1.0,73,73,0,0
2025-02-11,2025-02-12,1.0743912321433835,1.0734617938631772,0.0009294382802067904,1.0,102,102,0,0
2025-02-12,2025-02-13,1.0748295901498732,1.0743372295013203,0.0004923606485528652,1.0,54,54,0,0
2025-02-13,2025-02-14,1.0694766411561967,1.068457697969068,0.001018943187128706,1.0,112,112,0,0
2025-02-14,2025-02-17,1.0737988981001152,1.0732104347029097,0.0005884633972056535,1.0,64,64,0,0
2025-02-17,2025-02-18,1.0737807788056062,1.073230512959678,0.0005502658459282127,1.0,60,60,0,0
2025-02-18,2025-02-19,1.0576399661105533,1.0569737572059272,0.0006662089046257146,1.0,74,74,0,0
2025-02-19,2025-02-20,1.0649262127047356,1.0642026091186931,0.0007236035860425006,1.0,80,80,0,0
2025-02-20,2025-02-21,1.0695008843065326,1.0687739994384684,0.0007268848680645506,1.0,80,80,0,0
2025-02-21,2025-02-24,1.0663576389781038,1.0656326032706924,0.0007250357074112543,1.0,80,80,0,0
2025-02-24,2025-02-25,1.0681506920733306,1.0675113787084833,0.000639313364847109,1.0,70,70,0,0
2025-02-25,2025-02-26,1.062894415636055,1.062226327656095,0.0006680879799602976,1.0,74,74,0,0
2025-02-26,2025-02-27,1.0771270650517673,1.0765397108776946,0.0005873541740721795,1.0,64,64,0,0
