signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-09-26,2024-09-27,0.8250728408022002,0.8246642762894808,0.00040856451271953457,1.0,58,58,0,0
2024-09-27,2024-09-30,0.8903759429580798,0.8899185035013619,0.0004574394567179894,1.0,60,60,0,0
2024-09-30,2024-10-08,1.0424311792754397,1.0419094049260218,0.000521774349418112,1.0,68,53,15,0
2024-10-08,2024-10-09,0.9843393299815764,0.9838596682813675,0.0004796617002089608,1.0,63,63,0,0
2024-10-09,2024-10-10,0.9300946342303321,0.9295635167324177,0.0005311174979145825,1.0,68,68,0,0
2024-10-10,2024-10-11,0.9274609630021766,0.9270042415834626,0.00045672141871392767,1.0,58,58,0,0
2024-10-11,2024-10-14,0.8967835302780207,0.8963392362998366,0.00044429397818419555,1.0,58,58,0,0
2024-10-14,2024-10-15,0.9095042336035818,0.9091313798728083,0.00037285373077337153,1.0,48,48,0,0
2024-10-15,2024-10-16,0.8811555352974133,0.8808711140951371,0.0002844212022760821,1.0,38,38,0,0
2024-10-16,2024-10-17,0.8958474844656525,0.8955890270268573,0.000258457438795269,1.0,34,34,0,0
2024-10-17,2024-10-18,0.8836932743358104,0.8834056021757286,0.0002876721600817578,1.0,38,38,0,0
2024-10-18,2024-10-21,0.9194239472448373,0.9190630030147231,0.0003609442301140029,1.0,46,46,0,0
2024-10-21,2024-10-22,0.9162205156331853,0.9158915508648604,0.00032896476832486467,1.0,42,42,0,0
2024-10-22,2024-10-23,0.9314677488637044,0.9310721778046633,0.00039557105904128385,1.0,50,50,0,0
2024-10-23,2024-10-24,0.9352124319472959,0.9348932266791834,0.00031920526811257726,1.0,40,40,0,0
2024-10-24,2024-10-25,0.935066448234817,0.9348258089750985,0.00024063925971854846,1.0,30,30,0,0
2024-10-25,2024-10-28,0.9515262573472136,0.951171532526304,0.0003547248209094854,1.0,44,44,0,0
2024-10-28,2024-10-29,0.9678274187492742,0.9674155715308944,0.0004118472183796848,1.0,50,50,0,0
2024-10-29,2024-10-30,0.9428746093011675,0.9424876708330648,0.00038693846810284677,1.0,48,48,0,0
2024-10-30,2024-10-31,0.9408649981998596,0.940514314570102,0.0003506836297573375,1.0,44,44,0,0
2024-10-31,2024-11-01,0.9430748327427311,0.9427339755408851,0.0003408572018460698,1.0,42,42,0,0
2024-11-01,2024-11-04,0.9401941268750605,0.9397460358579894,0.0004480910170708301,1.0,56,56,0,0
2024-11-04,2024-11-05,0.9625832269797188,0.962189357451449,0.0003938695282698768,1.0,48,48,0,0
2024-11-05,2024-11-06,0.9833243915556816,0.982987990951403,0.000336400604278622,1.0,40,40,0,0
2024-11-06,2024-11-07,0.9810866742725087,0.9807515627855592,0.00033511148694947366,1.0,40,40,0,0
2024-11-07,2024-11-08,1.0258889510036182,1.025467026727702,0.0004219242759163931,1.0,48,48,0,0
2024-11-08,2024-11-11,1.0148603907997864,1.0144064832977395,0.0004539075020468285,1.0,52,52,0,0
2024-11-11,2024-11-12,1.0305318870313118,1.0302174436615812,0.00031444336973061296,1.0,36,36,0,0
2024-11-12,2024-11-13,1.0260264015242047,1.0255778033401135,0.00044859818409085864,1.0,52,52,0,0
2024-11-13,2024-11-14,1.0284576865655497,1.0280532111467715,0.0004044754187779831,1.0,46,46,0,0
2024-11-14,2024-11-15,1.0032985399378214,1.0029922568536511,0.0003062830841701348,1.0,36,36,0,0
2024-11-15,2024-11-18,0.9997232745494933,0.9993827004090328,0.0003405741404605814,1.0,40,40,0,0
2024-11-18,2024-11-19,0.9916122094533165,0.9910899086111471,0.0005223008421694197,1.0,62,62,0,0
2024-11-19,2024-11-20,1.0083460078074662,1.0079510854133638,0.0003949223941025377,1.0,46,46,0,0
2024-11-20,2024-11-21,1.023100041780643,1.0226469797838171,0.00045306199682573436,1.0,52,52,0,0
2024-11-21,2024-11-22,1.0201393184202463,1.0197408127264436,0.00039850569380250883,1.0,46,46,0,0
2024-11-22,2024-11-25,0.9833389446439578,0.9830041243532881,0.0003348202906697728,1.0,40,40,0,0
2024-11-25,2024-11-26,0.9874492735297362,0.9870783430817365,0.0003709304479997636,1.0,44,44,0,0
2024-11-26,2024-11-27,0.9818796417983449,0.9814788490610717,0.00040079273727297647,1.0,48,48,0,0
2024-11-27,2024-11-28,1.0019349197138678,1.0015098016169195,0.0004251180969481509,1.0,50,50,0,0
2024-11-28,2024-11-29,0.9951899989906227,0.9949279352924868,0.0002620636981357697,1.0,32,31,1,0
2024-11-29,2024-12-02,1.0114018495928656,1.0110222073077348,0.00037964228513077855,1.0,45,44,1,0
2024-12-02,2024-12-03,1.0254469788200067,1.0250668462815566,0.0003801325384501506,1.0,45,44,1,0
2024-12-03,2024-12-04,1.0236106385434796,1.0232730936669399,0.0003375448765397886,1.0,39,39,0,0
2024-12-04,2024-12-05,1.0094928482287389,1.0090844180230072,0.0004084302057316931,1.0,48,48,0,0
2024-12-05,2024-12-06,1.0181818080487892,1.017729463928949,0.00045234411984023325,1.0,52,52,0,0
2024-12-06,2024-12-09,1.0323593711972952,1.0319588031337488,0.00040056806354656446,1.0,46,46,0,0
2024-12-09,2024-12-10,1.0542209223532235,1.053754901402363,0.00046602095086052675,1.0,52,52,0,0
2024-12-10,2024-12-11,1.035018140254195,1.0345240825781499,0.0004940576760451095,1.0,56,56,0,0
2024-12-11,2024-12-12,1.0476389066350524,1.0472113085536863,0.0004275980813662625,1.0,48,48,0,0
2024-12-12,2024-12-13,1.0552831770455495,1.0548326541023896,0.00045052294315991727,1.0,50,50,0,0
2024-12-13,2024-12-16,1.0367284420499305,1.0362149142409938,0.0005135278089365771,1.0,58,58,0,0
2024-12-16,2024-12-17,1.0260141188742753,1.0254773200649887,0.000536798809286341,1.0,62,62,0,0
2024-12-17,2024-12-18,1.0172056918149892,1.0168067841653372,0.00039890764965216805,1.0,46,46,0,0
2024-12-18,2024-12-19,1.0073037371201272,1.0069268287272048,0.00037690839292230674,1.0,44,44,0,0
2024-12-19,2024-12-20,1.0149549248297862,1.0146094811560418,0.0003454436737443495,1.0,40,40,0,0
2024-12-20,2024-12-23,1.017870713275214,1.0175258419498796,0.0003448713253344894,1.0,40,40,0,0
2024-12-23,2024-12-24,1.0011361246235033,1.0006933559450613,0.0004427686784421636,1.0,52,52,0,0
2024-12-24,2024-12-25,1.013914221375958,1.013516661261895,0.00039756011406315273,1.0,46,46,0,0
2024-12-25,2024-12-26,1.0022554539630713,1.0019646591726534,0.00029079479041785653,1.0,34,34,0,0
2024-12-26,2024-12-27,1.0090750710451601,1.0086598531826327,0.0004152178625272764,1.0,48,48,0,0
2024-12-27,2024-12-30,1.0155368895879837,1.015154753801622,0.00038213578636176143,1.0,44,44,0,0
2024-12-30,2024-12-31,1.0111763818664612,1.0108329702695737,0.00034341159688758115,1.0,40,40,0,0
2024-12-31,2025-01-02,0.9849032184060559,0.9844522406827336,0.00045097772332229104,1.0,54,54,0,0
2025-01-02,2025-01-03,0.9606507876372155,0.9604211048654885,0.00022968277172696596,1.0,28,28,0,0
2025-01-03,2025-01-06,0.9428566448720453,0.9425496905736438,0.0003069542984015661,1.0,38,38,0,0
2025-01-06,2025-01-07,0.949618497116604,0.9491380547517692,0.0004804423648346354,1.0,60,60,0,0
2025-01-07,2025-01-08,0.9558622087427839,0.9555518165083196,0.00031039223446436935,1.0,38,38,0,0
2025-01-08,2025-01-09,0.9408173002150865,0.940575931962675,0.00024136825241159499,1.0,30,30,0,0
2025-01-09,2025-01-10,0.9479193952920779,0.9475942007267427,0.0003251945653352035,1.0,40,40,0,0
2025-01-10,2025-01-13,0.9215056670624955,0.9212094895236853,0.00029617753881014164,1.0,38,38,0,0
2025-01-13,2025-01-14,0.939732786970137,0.9393637326837982,0.00036905428633861656,1.0,46,46,0,0
2025-01-14,2025-01-15,0.9655630271610941,0.9652673930384357,0.0002956341226584857,1.0,36,36,0,0
2025-01-15,2025-01-16,0.9651273559462165,0.96481589629442,0.0003114596517965156,1.0,38,38,0,0
2025-01-16,2025-01-17,0.9636917815031292,0.9633644455336134,0.0003273359695156603,1.0,40,40,0,0
2025-01-17,2025-01-20,0.977876531566201,0.977477255170843,0.0003992763953579925,1.0,48,48,0,0
2025-01-20,2025-01-21,0.9806018576065757,0.9802046459111702,0.0003972116954055393,1.0,48,48,0,0
2025-01-21,2025-01-22,0.9708939583524745,0.9705474697946018,0.0003464885578727617,1.0,42,42,0,0
2025-01-22,2025-01-23,0.974079763061255,0.9736834277047762,0.00039633535647899134,1.0,48,48,0,0
2025-01-23,2025-01-24,0.9643876231807762,0.9639467811953776,0.00044084198539860535,1.0,54,54,0,0
2025-01-24,2025-01-27,0.9809222944270968,0.9804887432298723,0.00043355119722439617,1.0,52,52,0,0
2025-01-27,2025-02-05,0.9842918784214528,0.9837564470896877,0.0005354313317649811,1.0,64,64,0,0
2025-02-05,2025-02-06,0.9789810103400666,0.9784967672948963,0.00048424304517004455,1.0,58,58,0,0
2025-02-06,2025-02-07,0.9959156561554607,0.9954718061296145,0.00044385002584619874,1.0,52,52,0,0
2025-02-07,2025-02-10,1.0092108863990643,1.008851450093559,0.00035943630550544893,1.0,42,42,0,0
2025-02-10,2025-02-11,1.0141184736929048,1.0137555167561823,0.00036295693672257564,1.0,42,42,0,0
2025-02-11,2025-02-12,1.0091512703381638,1.0086528788521223,0.000498391486041381,1.0,58,58,0,0
2025-02-12,2025-02-13,1.012480034186594,1.012152725222077,0.00032730896451682796,1.0,38,38,0,0
2025-02-13,2025-02-14,1.0097852290239768,1.009373958703405,0.0004112703205717811,1.0,48,48,0,0
2025-02-14,2025-02-17,1.0176263839119957,1.0171045223222026,0.0005218615897932135,1.0,60,60,0,0
2025-02-17,2025-02-18,1.0159987383613154,1.0156323163500889,0.0003664220112264964,1.0,42,42,0,0
2025-02-18,2025-02-19,1.002391418121038,1.002017836555337,0.00037358156570114993,1.0,44,44,0,0
2025-02-19,2025-02-20,1.0100183674282912,1.009605713584694,0.0004126538435971448,1.0,48,48,0,0
2025-02-20,2025-02-21,1.0160299986706898,1.015664785592603,0.00036521307808664926,1.0,42,42,0,0
2025-02-21,2025-02-24,1.0147794119876794,1.0144678908783675,0.00031152110931196566,1.0,36,36,0,0
2025-02-24,2025-02-25,1.014098772785464,1.0138053160955438,0.0002934566899200959,1.0,34,34,0,0
2025-02-25,2025-02-26,1.0084604038317573,1.0082729751702268,0.00018742866153052834,1.0,22,22,0,0
2025-02-26,2025-02-27,1.0214769282930227,1.021162915636854,0.0003140126561688993,1.0,36,36,0,0
2025-02-27,2025-02-28,1.0233037835499643,1.0229372451254597,0.0003665384245045938,1.0,42,42,0,0
2025-02-28,2025-03-03,1.015515324595615,1.0151195052721353,0.00039581932347955857,1.0,46,46,0,0
2025-03-03,2025-03-04,1.0161360881672725,1.015840344441322,0.0002957437259504492,1.0,34,34,0,0
2025-03-04,2025-03-05,1.0230061026657218,1.0226936971833038,0.0003124054824178952,1.0,36,36,0,0
2025-03-05,2025-03-06,1.0209264537585256,1.0206310777249428,0.0002953760335825915,1.0,34,34,0,0
2025-03-06,2025-03-07,1.0268844288414642,1.0264804627624937,0.0004039660789705039,1.0,46,46,0,0
2025-03-07,2025-03-10,1.0308522065177,1.030519692850618,0.0003325136670821573,1.0,38,38,0,0
2025-03-10,2025-03-11,1.029981840488395,1.0295963507985186,0.00038548968987607476,1.0,44,44,0,0
2025-03-11,2025-03-12,1.042842232828975,1.0424507794299809,0.0003914533989943355,1.0,44,44,0,0
2025-03-12,2025-03-13,1.042745428347535,1.0424448033369873,0.0003006250105474945,1.0,34,34,0,0
2025-03-13,2025-03-14,1.0418318458892104,1.041478285687032,0.000353560202178468,1.0,40,40,0,0
