asset_type,stock_code,units,last_mark,market_value
position,300463.XSHE,0.0003591872147749818,37.1666957,0.01334980191087229
position,300470.XSHE,9.301557198309105e-05,152.69744400000002,0.014203240094016016
position,300482.XSHE,0.00014127689435537613,100.2994696,0.014169997570579459
position,300595.XSHE,7.3404691552732e-05,190.983706,0.014019100030527651
position,300685.XSHE,0.00013555299192550993,103.5229897,0.014032850986908747
position,300705.XSHE,0.00021099682687575355,63.0184332,0.013296689439881638
position,300725.XSHE,0.0001387411629222442,101.5663824,0.014091438007981355
position,300768.XSHE,0.0004923566968630124,28.4999488,0.014032140651932973
position,300770.XSHE,0.00014161333289953285,98.8790616,0.014002593467154215
position,300861.XSHE,0.0005277924179426219,26.798575300000003,0.014144084855004426
position,300925.XSHE,0.00022985381938200715,61.0481074,0.014032140651932973
position,301047.XSHE,9.546679333645074e-05,147.9218824,0.01412162777701957
position,301339.XSHE,0.0006647474889658316,21.1089788,0.014032140651932973
position,301376.XSHE,0.0006936456214229197,19.2626084,0.013361423973844355
position,301458.XSHE,0.0004301680401464124,32.8716368,0.014140327578660685
position,600017.XSHG,0.0012588443631461942,10.9144568,0.013739602419482648
position,600020.XSHG,0.0006965435977646789,19.790295,0.013784803280124337
position,600059.XSHG,0.0001826002807453415,76.300894,0.013932564665520543
position,600123.XSHG,0.00016730219109895521,76.600458,0.012815424462583493
position,600197.XSHG,0.0002299383106475197,59.72932,0.013734058936925113
position,600210.XSHG,0.00020032878093722255,72.189948,0.014461724278761487
position,600216.XSHG,0.00015288405011572165,91.5644125,0.01399873822946661
position,600273.XSHG,0.0007674022700027524,18.2532724,0.014007602674738589
position,600305.XSHG,0.00016345549650958273,79.486624,0.012992525591790515
position,600395.XSHG,0.00043041584424056056,31.419435199999995,0.013523422727169583
position,600420.XSHG,0.0001403178493248804,99.9095988,0.014019100030527653
position,600422.XSHG,0.00010189780513539506,138.13032,0.014075176430649764
position,600508.XSHG,0.0002916780997604778,46.6240104,0.013599202756684754
position,600557.XSHG,0.00010860166733881611,129.543476,0.014068637486465908
position,600559.XSHG,0.00011653068179111941,119.960939,0.013979130009972886
position,600587.XSHG,0.0001249154686377459,112.228695,0.01401910003052765
position,600597.XSHG,0.0006423918641098493,21.65211,0.013909139304811509
position,600621.XSHG,4.604754641079176e-06,3047.3156,0.014032140651932973
position,600664.XSHG,0.00041998062706095327,33.2847036,0.01397893068946597
position,600717.XSHG,9.601060449161739e-05,143.037106,0.013733079011791553
position,600740.XSHG,0.0002805369540017338,49.182072000000005,0.013797388670373962
position,600771.XSHG,0.00010553319178447249,133.06036360000002,0.014042284870710445
position,600787.XSHG,7.336249724014002e-05,189.12424,0.013874626535043578
position,600789.XSHG,0.0005329865561982885,26.389723199999995,0.014065367687394076
position,600812.XSHG,0.0006557127742504144,21.3998281,0.014032140651932973
position,600821.XSHG,0.0005727841973447558,23.4122427,0.013410162642960117
position,600872.XSHG,6.902055358803498e-05,207.32541,0.014309714571066324
position,600903.XSHG,0.0014187299396857338,9.6365815,0.013671706690271658
position,600971.XSHG,0.00014553576240396095,87.033406,0.012666473096823469
position,600975.XSHG,0.0003002097139486859,43.3899286,0.013026078053259903
position,600997.XSHG,0.0004328943175343917,30.402857800000003,0.01316122437842616
position,601101.XSHG,0.00039582514526532303,34.67013,0.013723309243617634
position,601200.XSHG,0.0010324443343207774,13.3933198,0.013827857145256289
position,601222.XSHG,0.0004421797395393776,31.2181723,0.013804043296509413
position,601311.XSHG,0.0004677661131892597,30.2380042,0.014144313695234511
position,601375.XSHG,0.003049998709313339,4.6007038,0.014032140651932973
position,601860.XSHG,0.004039778234338619,3.4222796,0.013825250639901074
position,601882.XSHG,0.0006566894729670224,21.651297,0.014218178815982474
position,601952.XSHG,0.0008717976027109849,14.4237855,0.012574621620917463
position,601975.XSHG,0.004600701853092778,3.05,0.014032140651932973
position,603055.XSHG,0.0009760967966951027,14.2049705,0.01386542620219843
position,603118.XSHG,0.00048128525975976163,29.7965376,0.014340634338757504
position,603220.XSHG,0.0004734879976181117,29.1114375,0.013783916249659807
position,603229.XSHG,0.0003097163197377665,45.7448376,0.014167922748473803
position,603323.XSHG,0.001357247336403212,10.329068,0.014019100030527651
position,603477.XSHG,0.000739493737760144,17.988366699999997,0.013302284527183105
position,603693.XSHG,0.000797324312309457,16.849574,0.013434575002257308
position,603866.XSHG,0.0006295643196197002,21.8252128,0.013740375246987171
position,605011.XSHG,0.000667419375265325,20.818268,0.013894515422666108
position,688252.XSHG,0.0006502434164956952,21.65362486,0.014080127008482522
position,688321.XSHG,0.000485089966454244,28.99,0.014062758127508533
position,688739.XSHG,0.00048452414921211896,28.83324564,0.013970403812745039
cash,CASH,1.0,0.016311205901959558,0.016311205901959558
