signal_date,execution_date,pre_trade_nav,end_nav,total_cost,buy_scale,attempted_order_count,executed_order_count,blocked_order_count,replacement_buy_count
2024-05-27,2024-05-28,0.9539216254023112,0.9534819301954482,0.0004396952068630905,1.0,54,54,0,0
2024-05-28,2024-05-29,0.9419826096263328,0.9416145976908705,0.00036801193546233965,1.0,46,46,0,0
2024-05-29,2024-05-30,0.9441383527588343,0.9436095644663566,0.0005287882924776394,1.0,66,66,0,0
2024-05-30,2024-05-31,0.9482720056331786,0.9473106922618921,0.0009613133712864197,1.0,120,120,0,0
2024-05-31,2024-06-03,0.955417637092106,0.9545860325329443,0.0008316045591616297,1.0,102,102,0,0
2024-06-03,2024-06-04,0.9328364615630255,0.9319657601855963,0.0008707013774287358,1.0,110,110,0,0
2024-06-04,2024-06-05,0.932105169282417,0.9317387850815373,0.0003663842008796451,1.0,46,46,0,0
2024-06-05,2024-06-06,0.922873496989892,0.9222007563369782,0.0006727406529139058,1.0,86,86,0,0
2024-06-06,2024-06-07,0.9007325797804353,0.9004244002634526,0.0003081795169828106,1.0,40,40,0,0
2024-06-07,2024-06-11,0.8965206742203775,0.8962448253395869,0.0002758488807905118,1.0,36,36,0,0
2024-06-11,2024-06-12,0.9145065200472006,0.9139602618547445,0.0005462581924559842,1.0,70,70,0,0
2024-06-12,2024-06-13,0.9175906070934408,0.917229811467345,0.000360795626095718,1.0,46,46,0,0
2024-06-13,2024-06-14,0.9128463076155301,0.9125031242982562,0.0003431833172738818,1.0,44,44,0,0
2024-06-14,2024-06-17,0.9099533158943445,0.9096262574836398,0.0003270584107045915,1.0,42,42,0,0
2024-06-17,2024-06-18,0.914797725875295,0.9138209488524457,0.0009767770228493965,1.0,126,126,0,0
2024-06-18,2024-06-19,0.925526237499815,0.9250339183674128,0.0004923191324021606,1.0,62,62,0,0
2024-06-19,2024-06-20,0.9081218520294997,0.9077362418262698,0.00038561020322994073,1.0,50,50,0,0
2024-06-20,2024-06-21,0.8848098253437586,0.884045462769315,0.000764362574444021,1.0,102,102,0,0
2024-06-21,2024-06-24,0.8794752285804321,0.8791912105229314,0.0002840180575008151,1.0,38,38,0,0
2024-06-24,2024-06-25,0.8500818361201399,0.849835508383388,0.0002463277367518802,1.0,34,34,0,0
2024-06-25,2024-06-26,0.8432225367065608,0.8428498781030688,0.000372658603492005,1.0,52,52,0,0
2024-06-26,2024-06-27,0.8710173616079602,0.8706002629994616,0.0004170986084985705,1.0,56,56,0,0
2024-06-27,2024-06-28,0.8509657804022672,0.8506908917833822,0.0002748886188849923,1.0,38,38,0,0
2024-06-28,2024-07-01,0.8546914877317132,0.8543113746338417,0.000380113097871712,1.0,52,52,0,0
2024-07-01,2024-07-02,0.8588238981263565,0.858431783814095,0.00039211431226142374,1.0,54,54,0,0
2024-07-02,2024-07-03,0.8511160537456162,0.8506944421468764,0.00042161159873983566,1.0,58,58,0,0
2024-07-03,2024-07-04,0.8420420660785749,0.8416846228815454,0.00035744319702954425,1.0,50,50,0,0
2024-07-04,2024-07-05,0.8210098148842154,0.8207304696507359,0.0002793452334795537,1.0,40,40,0,0
2024-07-05,2024-07-08,0.8303376735393514,0.8299250739657681,0.00041259957358306677,1.0,58,58,0,0
2024-07-08,2024-07-09,0.8073015187590524,0.8069022508686248,0.0003992678904276162,1.0,58,58,0,0
2024-07-09,2024-07-10,0.823507797010624,0.8231127958519602,0.00039500115866370107,1.0,56,56,0,0
2024-07-10,2024-07-11,0.8371917951931813,0.8367926773363309,0.0003991178568503251,1.0,56,56,0,0
2024-07-11,2024-07-12,0.8485344565931021,0.848129128487369,0.0004053281057329659,1.0,56,56,0,0
2024-07-12,2024-07-15,0.8441886874812136,0.8438461121940555,0.00034257528715812347,1.0,48,48,0,0
2024-07-15,2024-07-16,0.8306346813979226,0.8304085625683268,0.00022611882959577384,1.0,32,32,0,0
2024-07-16,2024-07-17,0.8309088167421952,0.8306113818731743,0.0002974348690206933,1.0,42,42,0,0
2024-07-17,2024-07-18,0.8228361282058179,0.8224447550906722,0.000391373115145832,1.0,56,56,0,0
2024-07-18,2024-07-19,0.8268292383911197,0.8264804324135807,0.00034880597753896253,1.0,50,50,0,0
2024-07-19,2024-07-22,0.8348420494271463,0.8344716092366085,0.0003704401905378196,1.0,52,52,0,0
2024-07-22,2024-07-23,0.8354022003230204,0.8343638068125248,0.00103839351049519,1.0,148,147,1,0
2024-07-23,2024-07-24,0.8159354657861247,0.8150268783812606,0.0009085874048637067,1.0,131,131,0,0
2024-07-24,2024-07-25,0.7986779944610631,0.7982573273924044,0.0004206670686589893,1.0,62,62,0,0
2024-07-25,2024-07-26,0.8040762938240164,0.8037083744736673,0.0003679193503488785,1.0,54,54,0,0
2024-07-26,2024-07-29,0.8153972099718184,0.8149231832979555,0.000474026673862926,1.0,68,68,0,0
2024-07-29,2024-07-30,0.803477982796866,0.8031228477066592,0.0003551350902069003,1.0,52,52,0,0
2024-07-30,2024-07-31,0.8052523031262037,0.8049634947940353,0.00028880833216842584,1.0,42,42,0,0
2024-07-31,2024-08-01,0.8471076289856413,0.8458640681287297,0.0012435608569109436,1.0,174,173,1,0
2024-08-01,2024-08-02,0.8419754164028944,0.8415885320642241,0.0003868843386700501,1.0,55,54,1,0
2024-08-02,2024-08-05,0.8347750210763178,0.8343178032129691,0.0004572178633488025,1.0,65,64,1,0
2024-08-05,2024-08-06,0.8272392713964245,0.8267624882546903,0.00047678314173403374,1.0,69,68,1,0
2024-08-06,2024-08-07,0.8299715015223353,0.8297364339728497,0.0002350675494856391,1.0,35,33,2,0
2024-08-07,2024-08-08,0.8271895299425323,0.8268547215385093,0.00033480840402315046,1.0,48,48,0,0
2024-08-08,2024-08-09,0.8343968439760726,0.8340275713038674,0.0003692726722052077,1.0,52,52,0,0
2024-08-09,2024-08-12,0.8251107165765774,0.8246900372847442,0.00042067929183338165,1.0,60,60,0,0
2024-08-12,2024-08-13,0.8199586633680421,0.8195116024427644,0.0004470609252779828,1.0,64,64,0,0
2024-08-13,2024-08-14,0.826335310707675,0.8259836558224097,0.00035165488526525034,1.0,50,50,0,0
2024-08-14,2024-08-15,0.8156666202126799,0.8153188585721473,0.0003477616405326281,1.0,50,50,0,0
2024-08-15,2024-08-16,0.8235952797379824,0.8232908037843668,0.0003044759536155074,1.0,44,43,1,0
2024-08-16,2024-08-19,0.8136513413708029,0.8128876094866535,0.0007637318841501458,1.0,111,111,0,0
2024-08-19,2024-08-20,0.8155286275990086,0.8151648057691306,0.00036382182987792773,1.0,52,52,0,0
2024-08-20,2024-08-21,0.7949152180221339,0.7942021144530121,0.0007131035691221905,0.9996169367514562,106,106,0,0
2024-08-21,2024-08-22,0.7923822501925452,0.7920898117365179,0.0002924384560271138,1.0,44,43,1,0
2024-08-22,2024-08-23,0.7800635995243732,0.7792493375245864,0.0008142619997862471,1.0,123,123,0,0
2024-08-23,2024-08-26,0.7805732131299284,0.7801200197932839,0.0004531933366444855,1.0,68,68,0,0
2024-08-26,2024-08-27,0.7827978793426493,0.7823419052142714,0.0004559741283777754,1.0,68,68,0,0
2024-08-27,2024-08-28,0.77273052716256,0.7724004693485791,0.0003300578139808052,1.0,50,50,0,0
2024-08-28,2024-08-29,0.7751541170464172,0.7748365634037538,0.0003175536426632383,1.0,48,48,0,0
2024-08-29,2024-08-30,0.7965633311433246,0.7961820365327066,0.0003812946106181682,1.0,56,56,0,0
2024-08-30,2024-09-02,0.8118294332082618,0.8113717354495393,0.0004576977587224387,1.0,66,66,0,0
2024-09-02,2024-09-03,0.7930441868406496,0.7926355782708245,0.0004086085698248929,1.0,60,60,0,0
2024-09-03,2024-09-04,0.7972889294929882,0.7968544620476576,0.0004344674453308569,1.0,64,64,0,0
2024-09-04,2024-09-05,0.8041825324205165,0.803866664178313,0.00031586824220345984,1.0,46,46,0,0
